-89.5,-117.5,67.427,7.627,492.18,13.639,30.552
-89.5,-116.5,67.425,7.627,492.179,13.639,30.553
-89.5,-115.5,67.423,7.627,492.178,13.639,30.554
-89.5,-114.5,67.421,7.627,492.177,13.638,30.551
-89.5,-113.5,67.419,7.627,492.176,13.638,30.548
-89.5,-112.5,67.418,7.627,492.175,13.64,30.546
-89.5,-111.5,67.416,7.627,492.173,13.639,30.546
-89.5,-110.5,67.415,7.627,492.172,13.638,30.541
-89.5,-109.5,67.413,7.627,492.171,13.639,30.537
-89.5,-108.5,67.412,7.627,492.169,13.639,30.535
-89.5,-107.5,67.411,7.627,492.168,13.639,30.536
-89.5,-106.5,67.41,7.627,492.166,13.639,30.539
-89.5,-105.5,67.409,7.627,492.165,13.64,30.541
-89.5,-104.5,67.408,7.627,492.163,13.64,30.538
-89.5,-103.5,67.408,7.627,492.162,13.64,30.543
-89.5,-102.5,67.407,7.627,492.16,13.642,30.547
-89.5,-101.5,67.407,7.627,492.158,13.642,30.546
-89.5,-100.5,67.406,7.627,492.156,13.64,30.539
-89.5,-99.5,67.406,7.627,492.155,13.641,30.535
-89.5,-98.5,67.406,7.627,492.153,13.643,30.542
-89.5,-97.5,67.406,7.627,492.151,13.642,30.541
-89.5,-96.5,67.406,7.627,492.149,13.643,30.542
-89.5,-95.5,67.406,7.627,492.147,13.644,30.542
-89.5,-94.5,67.406,7.627,492.145,13.643,30.538
-89.5,-93.5,67.407,7.627,492.143,13.644,30.544
-89.5,-92.5,67.407,7.627,492.141,13.644,30.542
-89.5,-91.5,67.408,7.627,492.139,13.643,30.544
-89.5,-90.5,67.409,7.627,492.137,13.644,30.55
-89.5,-89.5,67.409,7.627,492.135,13.645,30.554
-89.5,-88.5,67.41,7.627,492.133,13.644,30.551
-89.5,-87.5,67.411,7.627,492.131,13.645,30.555
-89.5,-86.5,67.413,7.627,492.129,13.646,30.559
-89.5,-85.5,67.414,7.627,492.127,13.645,30.561
-89.5,-84.5,67.415,7.627,492.124,13.644,30.564
-89.5,-83.5,67.417,7.627,492.122,13.644,30.563
-89.5,-82.5,67.418,7.627,492.12,13.644,30.558
-89.5,-81.5,67.42,7.627,492.117,13.643,30.561
-89.5,-80.5,67.422,7.627,492.115,13.644,30.559
-89.5,-79.5,67.424,7.627,492.113,13.643,30.556
-89.5,-78.5,67.426,7.627,492.11,13.642,30.549
-89.5,-77.5,67.428,7.627,492.108,13.643,30.545
-89.5,-76.5,67.43,7.627,492.105,13.643,30.542
-89.5,-75.5,67.432,7.627,492.103,13.643,30.543
-89.5,-74.5,67.434,7.627,492.101,13.642,30.539
-89.5,-73.5,67.437,7.627,492.098,13.643,30.55
-89.5,-72.5,67.44,7.628,492.096,13.642,30.541
-89.5,-71.5,67.442,7.628,492.093,13.644,30.54
-89.5,-70.5,67.445,7.628,492.091,13.642,30.531
-89.5,-69.5,67.448,7.628,492.089,13.643,30.525
-89.5,-68.5,67.451,7.628,492.086,13.643,30.525
-89.5,-67.5,67.454,7.628,492.084,13.642,30.525
-89.5,-66.5,67.457,7.628,492.081,13.643,30.53
-89.5,-65.5,67.46,7.628,492.079,13.642,30.527
-89.5,-64.5,67.464,7.628,492.076,13.645,30.536
-89.5,-63.5,67.467,7.628,492.074,13.645,30.539
-89.5,-62.5,67.471,7.628,492.071,13.645,30.541
-89.5,-61.5,67.474,7.628,492.069,13.644,30.541
-89.5,-60.5,67.478,7.628,492.066,13.644,30.542
-89.5,-59.5,67.482,7.628,492.064,13.643,30.542
-89.5,-58.5,67.486,7.628,492.061,13.643,30.538
-89.5,-57.5,67.49,7.628,492.059,13.644,30.541
-89.5,-56.5,67.494,7.628,492.056,13.644,30.544
-89.5,-55.5,67.498,7.628,492.054,13.645,30.546
-89.5,-54.5,67.502,7.628,492.051,13.646,30.546
-89.5,-53.5,67.506,7.628,492.049,13.645,30.545
-89.5,-52.5,67.511,7.628,492.046,13.644,30.545
-89.5,-51.5,67.515,7.628,492.044,13.642,30.536
-89.5,-50.5,67.52,7.628,492.041,13.642,30.538
-89.5,-49.5,67.524,7.628,492.039,13.642,30.542
-89.5,-48.5,67.529,7.628,492.036,13.643,30.541
-89.5,-47.5,67.534,7.628,492.034,13.643,30.54
-89.5,-46.5,67.539,7.628,492.031,13.642,30.54
-89.5,-45.5,67.544,7.628,492.029,13.642,30.541
-89.5,-44.5,67.549,7.628,492.026,13.643,30.541
-89.5,-43.5,67.554,7.628,492.024,13.642,30.54
-89.5,-42.5,67.559,7.628,492.022,13.642,30.539
-89.5,-41.5,67.564,7.628,492.019,13.642,30.538
-89.5,-40.5,67.569,7.628,492.017,13.643,30.539
-89.5,-39.5,67.574,7.628,492.015,13.641,30.54
-89.5,-38.5,67.58,7.628,492.012,13.641,30.541
-89.5,-37.5,67.585,7.628,492.01,13.64,30.539
-89.5,-36.5,67.59,7.628,492.007,13.64,30.538
-89.5,-35.5,67.596,7.628,492.005,13.639,30.534
-89.5,-34.5,67.602,7.628,492.002,13.639,30.534
-89.5,-33.5,67.607,7.628,492,13.638,30.529
-89.5,-32.5,67.613,7.628,491.998,13.64,30.534
-89.5,-31.5,67.618,7.628,491.995,13.638,30.528
-89.5,-30.5,67.624,7.628,491.993,13.638,30.522
-89.5,-29.5,67.63,7.628,491.991,13.637,30.526
-89.5,-28.5,67.636,7.628,491.988,13.638,30.528
-89.5,-27.5,67.642,7.628,491.986,13.638,30.527
-89.5,-26.5,67.648,7.628,491.984,13.641,30.529
-89.5,-25.5,67.654,7.628,491.981,13.644,30.532
-89.5,-24.5,67.66,7.628,491.979,13.644,30.528
-89.5,-23.5,67.666,7.628,491.977,13.643,30.524
-89.5,-22.5,67.672,7.628,491.975,13.642,30.521
-89.5,-21.5,67.678,7.628,491.973,13.643,30.519
-89.5,-20.5,67.684,7.628,491.971,13.642,30.521
-89.5,-19.5,67.69,7.628,491.969,13.643,30.524
-89.5,-18.5,67.696,7.628,491.967,13.644,30.519
-89.5,-17.5,67.702,7.628,491.965,13.644,30.513
-89.5,-16.5,67.709,7.628,491.963,13.646,30.517
-89.5,-15.5,67.715,7.628,491.961,13.649,30.517
-89.5,-14.5,67.721,7.628,491.959,13.649,30.52
-89.5,-13.5,67.727,7.628,491.957,13.648,30.52
-89.5,-12.5,67.734,7.628,491.955,13.649,30.518
-89.5,-11.5,67.74,7.628,491.953,13.649,30.515
-89.5,-10.5,67.746,7.628,491.951,13.649,30.512
-89.5,-9.5,67.752,7.628,491.949,13.649,30.51
-89.5,-8.5,67.759,7.628,491.947,13.65,30.507
-89.5,-7.5,67.765,7.628,491.945,13.65,30.505
-89.5,-6.5,67.771,7.628,491.943,13.651,30.514
-89.5,-5.5,67.778,7.628,491.941,13.652,30.514
-89.5,-4.5,67.784,7.628,491.94,13.651,30.513
-89.5,-3.5,67.79,7.628,491.938,13.652,30.514
-89.5,-2.5,67.797,7.628,491.936,13.653,30.51
-89.5,-1.5,67.803,7.628,491.934,13.653,30.509
-89.5,-0.5,67.809,7.628,491.933,13.651,30.508
-89.5,0.5,67.815,7.628,491.931,13.65,30.507
-89.5,1.5,67.822,7.628,491.929,13.649,30.507
-89.5,2.5,67.828,7.628,491.928,13.647,30.506
-89.5,3.5,67.834,7.628,491.926,13.648,30.505
-89.5,4.5,67.84,7.628,491.924,13.646,30.505
-89.5,5.5,67.846,7.628,491.923,13.647,30.506
-89.5,6.5,67.853,7.628,491.921,13.647,30.507
-89.5,7.5,67.859,7.628,491.92,13.645,30.507
-89.5,8.5,67.865,7.628,491.918,13.645,30.503
-89.5,9.5,67.871,7.628,491.917,13.645,30.507
-89.5,10.5,67.877,7.628,491.916,13.645,30.504
-89.5,11.5,67.883,7.628,491.914,13.644,30.503
-89.5,12.5,67.889,7.628,491.913,13.645,30.5
-89.5,13.5,67.895,7.628,491.912,13.647,30.503
-89.5,14.5,67.901,7.628,491.911,13.647,30.501
-89.5,15.5,67.907,7.628,491.91,13.647,30.496
-89.5,16.5,67.912,7.628,491.909,13.648,30.501
-89.5,17.5,67.918,7.628,491.908,13.648,30.497
-89.5,18.5,67.924,7.628,491.907,13.649,30.495
-89.5,19.5,67.93,7.628,491.906,13.648,30.499
-89.5,20.5,67.935,7.628,491.905,13.649,30.498
-89.5,21.5,67.941,7.628,491.904,13.649,30.499
-89.5,22.5,67.946,7.628,491.903,13.65,30.5
-89.5,23.5,67.952,7.628,491.903,13.649,30.502
-89.5,24.5,67.957,7.628,491.902,13.65,30.504
-89.5,25.5,67.963,7.628,491.901,13.651,30.51
-89.5,26.5,67.968,7.628,491.9,13.651,30.513
-89.5,27.5,67.973,7.628,491.9,13.652,30.511
-89.5,28.5,67.978,7.628,491.899,13.653,30.51
-89.5,29.5,67.983,7.628,491.899,13.654,30.512
-89.5,30.5,67.989,7.628,491.898,13.657,30.514
-89.5,31.5,67.993,7.628,491.898,13.657,30.516
-89.5,32.5,67.998,7.628,491.897,13.655,30.511
-89.5,33.5,68.003,7.628,491.897,13.658,30.52
-89.5,34.5,68.008,7.628,491.897,13.658,30.52
-89.5,35.5,68.013,7.628,491.897,13.658,30.514
-89.5,36.5,68.017,7.628,491.897,13.657,30.513
-89.5,37.5,68.022,7.628,491.897,13.657,30.51
-89.5,38.5,68.026,7.628,491.897,13.656,30.51
-89.5,39.5,68.031,7.628,491.897,13.658,30.517
-89.5,40.5,68.035,7.628,491.897,13.657,30.517
-89.5,41.5,68.039,7.628,491.897,13.657,30.519
-89.5,42.5,68.043,7.628,491.898,13.657,30.52
-89.5,43.5,68.047,7.628,491.898,13.657,30.521
-89.5,44.5,68.051,7.628,491.899,13.658,30.52
-89.5,45.5,68.055,7.628,491.899,13.658,30.52
-89.5,46.5,68.059,7.628,491.899,13.659,30.522
-89.5,47.5,68.063,7.628,491.9,13.66,30.523
-89.5,48.5,68.066,7.628,491.9,13.659,30.526
-89.5,49.5,68.07,7.628,491.9,13.658,30.522
-89.5,50.5,68.073,7.628,491.901,13.66,30.516
-89.5,51.5,68.077,7.628,491.901,13.66,30.52
-89.5,52.5,68.08,7.628,491.902,13.659,30.525
-89.5,53.5,68.083,7.628,491.903,13.66,30.526
-89.5,54.5,68.086,7.628,491.903,13.658,30.521
-89.5,55.5,68.089,7.628,491.904,13.657,30.524
-89.5,56.5,68.092,7.628,491.905,13.658,30.526
-89.5,57.5,68.095,7.628,491.905,13.658,30.53
-89.5,58.5,68.097,7.628,491.906,13.66,30.53
-89.5,59.5,68.1,7.628,491.907,13.66,30.531
-89.5,60.5,68.102,7.628,491.908,13.66,30.531
-89.5,61.5,68.105,7.628,491.909,13.661,30.531
-89.5,62.5,68.107,7.628,491.91,13.663,30.539
-89.5,63.5,68.109,7.628,491.911,13.663,30.534
-89.5,64.5,68.111,7.628,491.912,13.662,30.53
-89.5,65.5,68.113,7.628,491.913,13.663,30.53
-89.5,66.5,68.115,7.628,491.914,13.663,30.53
-89.5,67.5,68.116,7.628,491.915,13.665,30.526
-89.5,68.5,68.118,7.628,491.916,13.664,30.521
-89.5,69.5,68.12,7.628,491.917,13.665,30.516
-89.5,70.5,68.121,7.628,491.918,13.665,30.517
-89.5,71.5,68.122,7.628,491.92,13.666,30.518
-89.5,72.5,68.123,7.628,491.921,13.665,30.512
-89.5,73.5,68.124,7.628,491.922,13.667,30.509
-89.5,74.5,68.125,7.628,491.923,13.669,30.511
-89.5,75.5,68.126,7.628,491.925,13.671,30.511
-89.5,76.5,68.127,7.628,491.926,13.671,30.514
-89.5,77.5,68.128,7.628,491.928,13.671,30.519
-89.5,78.5,68.128,7.628,491.929,13.67,30.522
-89.5,79.5,68.128,7.628,491.931,13.671,30.521
-89.5,80.5,68.129,7.628,491.932,13.673,30.52
-89.5,81.5,68.129,7.628,491.934,13.673,30.522
-89.5,82.5,68.129,7.628,491.936,13.673,30.523
-89.5,83.5,68.129,7.628,491.938,13.674,30.525
-89.5,84.5,68.129,7.628,491.939,13.674,30.522
-89.5,85.5,68.128,7.628,491.941,13.675,30.526
-89.5,86.5,68.128,7.628,491.943,13.675,30.523
-89.5,87.5,68.127,7.628,491.945,13.676,30.52
-89.5,88.5,68.127,7.628,491.946,13.677,30.518
-89.5,89.5,68.126,7.628,491.948,13.677,30.516
-89.5,90.5,68.125,7.628,491.95,13.676,30.517
-89.5,91.5,68.124,7.628,491.952,13.676,30.523
-89.5,92.5,68.123,7.628,491.954,13.676,30.528
-89.5,93.5,68.122,7.628,491.956,13.677,30.527
-89.5,94.5,68.121,7.628,491.958,13.677,30.521
-89.5,95.5,68.119,7.628,491.96,13.677,30.515
-89.5,96.5,68.118,7.628,491.962,13.677,30.516
-89.5,97.5,68.116,7.628,491.964,13.675,30.511
-89.5,98.5,68.115,7.628,491.966,13.674,30.509
-89.5,99.5,68.113,7.628,491.968,13.673,30.51
-89.5,100.5,68.111,7.628,491.97,13.672,30.512
-89.5,101.5,68.109,7.628,491.972,13.673,30.51
-89.5,102.5,68.107,7.628,491.974,13.674,30.51
-89.5,103.5,68.104,7.628,491.976,13.674,30.512
-89.5,104.5,68.102,7.628,491.978,13.673,30.514
-89.5,105.5,68.1,7.628,491.98,13.675,30.515
-89.5,106.5,68.097,7.628,491.983,13.674,30.517
-89.5,107.5,68.094,7.628,491.985,13.673,30.519
-89.5,108.5,68.092,7.628,491.987,13.673,30.521
-89.5,109.5,68.089,7.628,491.989,13.674,30.523
-89.5,110.5,68.086,7.628,491.992,13.674,30.526
-89.5,111.5,68.083,7.628,491.994,13.674,30.528
-89.5,112.5,68.08,7.628,491.996,13.672,30.526
-89.5,113.5,68.076,7.628,491.999,13.672,30.528
-89.5,114.5,68.073,7.628,492.001,13.671,30.521
-89.5,115.5,68.07,7.628,492.004,13.671,30.524
-89.5,116.5,68.066,7.628,492.006,13.67,30.519
-89.5,117.5,68.062,7.628,492.009,13.67,30.519
-89.5,118.5,68.059,7.628,492.011,13.671,30.52
-89.5,119.5,68.055,7.628,492.014,13.668,30.521
-89.5,120.5,68.051,7.628,492.016,13.666,30.523
-89.5,121.5,68.047,7.628,492.019,13.665,30.524
-89.5,122.5,68.043,7.628,492.021,13.665,30.523
-89.5,123.5,68.039,7.628,492.024,13.664,30.52
-89.5,124.5,68.034,7.628,492.026,13.664,30.518
-89.5,125.5,68.03,7.628,492.029,13.664,30.517
-89.5,126.5,68.026,7.628,492.031,13.664,30.514
-89.5,127.5,68.021,7.628,492.034,13.664,30.518
-89.5,128.5,68.017,7.628,492.036,13.663,30.515
-89.5,129.5,68.012,7.628,492.039,13.665,30.521
-89.5,130.5,68.007,7.628,492.041,13.664,30.523
-89.5,131.5,68.003,7.628,492.044,13.663,30.521
-89.5,132.5,67.998,7.628,492.046,13.663,30.521
-89.5,133.5,67.993,7.628,492.049,13.664,30.518
-89.5,134.5,67.988,7.628,492.052,13.664,30.513
-89.5,135.5,67.983,7.628,492.054,13.665,30.512
-89.5,136.5,67.978,7.628,492.057,13.665,30.515
-89.5,137.5,67.972,7.628,492.059,13.666,30.51
-89.5,138.5,67.967,7.628,492.062,13.666,30.507
-89.5,139.5,67.962,7.628,492.064,13.665,30.507
-89.5,140.5,67.956,7.628,492.067,13.665,30.508
-89.5,141.5,67.951,7.628,492.07,13.665,30.512
-89.5,142.5,67.946,7.628,492.072,13.665,30.515
-89.5,143.5,67.94,7.627,492.075,13.665,30.514
-89.5,144.5,67.934,7.627,492.077,13.666,30.518
-89.5,145.5,67.929,7.627,492.08,13.667,30.522
-89.5,146.5,67.923,7.627,492.083,13.667,30.525
-89.5,147.5,67.917,7.627,492.085,13.664,30.513
-89.5,148.5,67.911,7.627,492.088,13.664,30.517
-89.5,149.5,67.906,7.627,492.09,13.664,30.512
-89.5,150.5,67.9,7.627,492.093,13.661,30.517
-89.5,151.5,67.894,7.627,492.095,13.66,30.518
-89.5,152.5,67.888,7.627,492.098,13.662,30.517
-89.5,153.5,67.882,7.627,492.1,13.662,30.519
-89.5,154.5,67.876,7.627,492.103,13.661,30.525
-89.5,155.5,67.87,7.627,492.105,13.66,30.529
-89.5,156.5,67.864,7.627,492.107,13.659,30.528
-89.5,157.5,67.858,7.627,492.11,13.658,30.525
-89.5,158.5,67.851,7.627,492.112,13.659,30.526
-89.5,159.5,67.845,7.627,492.114,13.658,30.517
-89.5,160.5,67.839,7.627,492.116,13.658,30.515
-89.5,161.5,67.833,7.627,492.119,13.658,30.515
-89.5,162.5,67.827,7.627,492.121,13.655,30.516
-89.5,163.5,67.82,7.627,492.123,13.655,30.515
-89.5,164.5,67.814,7.627,492.125,13.655,30.513
-89.5,165.5,67.808,7.627,492.127,13.654,30.516
-89.5,166.5,67.802,7.627,492.129,13.654,30.521
-89.5,167.5,67.795,7.627,492.131,13.653,30.52
-89.5,168.5,67.789,7.627,492.133,13.653,30.519
-89.5,169.5,67.783,7.627,492.135,13.652,30.517
-89.5,170.5,67.776,7.627,492.137,13.651,30.516
-89.5,171.5,67.77,7.627,492.139,13.65,30.516
-89.5,172.5,67.764,7.627,492.141,13.65,30.517
-89.5,173.5,67.757,7.627,492.142,13.65,30.52
-89.5,174.5,67.751,7.627,492.144,13.648,30.526
-89.5,175.5,67.745,7.627,492.146,13.647,30.521
-89.5,176.5,67.738,7.627,492.148,13.646,30.516
-89.5,177.5,67.732,7.627,492.15,13.646,30.518
-89.5,178.5,67.726,7.627,492.152,13.647,30.52
-89.5,179.5,67.72,7.627,492.153,13.648,30.522
-88.5,-179.5,67.595,7.657,489.086,13.658,30.524
-88.5,-178.5,67.588,7.657,489.091,13.66,30.526
-88.5,-177.5,67.582,7.657,489.095,13.662,30.525
-88.5,-176.5,67.575,7.657,489.1,13.661,30.512
-88.5,-175.5,67.569,7.657,489.104,13.662,30.518
-88.5,-174.5,67.551,7.657,489.108,13.663,30.512
-88.5,-173.5,67.532,7.657,489.112,13.666,30.515
-88.5,-172.5,67.514,7.657,489.116,13.667,30.52
-88.5,-171.5,67.496,7.657,489.119,13.664,30.519
-88.5,-170.5,67.478,7.657,489.123,13.664,30.516
-88.5,-169.5,67.46,7.657,489.126,13.661,30.518
-88.5,-168.5,67.442,7.657,489.13,13.658,30.516
-88.5,-167.5,67.424,7.657,489.133,13.658,30.518
-88.5,-166.5,67.407,7.657,489.136,13.655,30.518
-88.5,-165.5,67.389,7.657,489.139,13.655,30.519
-88.5,-164.5,67.372,7.657,489.142,13.654,30.519
-88.5,-163.5,67.355,7.657,489.145,13.654,30.52
-88.5,-162.5,67.338,7.657,489.148,13.654,30.519
-88.5,-161.5,67.321,7.657,489.151,13.652,30.513
-88.5,-160.5,67.304,7.657,489.153,13.652,30.508
-88.5,-159.5,67.288,7.657,489.156,13.652,30.506
-88.5,-158.5,67.271,7.657,489.158,13.653,30.5
-88.5,-157.5,67.255,7.657,489.161,13.652,30.497
-88.5,-156.5,67.239,7.657,489.163,13.649,30.491
-88.5,-155.5,67.224,7.657,489.164,13.648,30.5
-88.5,-154.5,67.208,7.657,489.166,13.645,30.499
-88.5,-153.5,67.193,7.657,489.167,13.646,30.508
-88.5,-152.5,67.177,7.657,489.169,13.646,30.513
-88.5,-151.5,67.162,7.657,489.17,13.644,30.517
-88.5,-150.5,67.148,7.657,489.171,13.641,30.514
-88.5,-149.5,67.133,7.657,489.172,13.641,30.525
-88.5,-148.5,67.119,7.657,489.173,13.645,30.526
-88.5,-147.5,67.104,7.657,489.174,13.646,30.529
-88.5,-146.5,67.09,7.657,489.175,13.646,30.528
-88.5,-145.5,67.077,7.657,489.175,13.642,30.527
-88.5,-144.5,67.063,7.657,489.176,13.645,30.511
-88.5,-143.5,67.05,7.657,489.176,13.646,30.504
-88.5,-142.5,67.037,7.657,489.176,13.646,30.5
-88.5,-141.5,67.024,7.657,489.175,13.646,30.504
-88.5,-140.5,67.012,7.657,489.175,13.643,30.502
-88.5,-139.5,66.999,7.657,489.174,13.643,30.507
-88.5,-138.5,66.987,7.657,489.174,13.645,30.498
-88.5,-137.5,66.976,7.657,489.173,13.643,30.494
-88.5,-136.5,66.964,7.657,489.172,13.643,30.493
-88.5,-135.5,66.953,7.657,489.171,13.645,30.491
-88.5,-134.5,66.942,7.657,489.169,13.646,30.494
-88.5,-133.5,66.931,7.657,489.168,13.644,30.49
-88.5,-132.5,66.921,7.657,489.166,13.644,30.485
-88.5,-131.5,66.91,7.657,489.164,13.644,30.483
-88.5,-130.5,66.9,7.657,489.162,13.644,30.481
-88.5,-129.5,66.891,7.657,489.16,13.642,30.482
-88.5,-128.5,66.881,7.657,489.158,13.64,30.482
-88.5,-127.5,66.872,7.657,489.156,13.638,30.485
-88.5,-126.5,66.863,7.657,489.154,13.637,30.482
-88.5,-125.5,66.855,7.657,489.151,13.636,30.476
-88.5,-124.5,66.846,7.657,489.149,13.638,30.477
-88.5,-123.5,66.838,7.657,489.146,13.638,30.486
-88.5,-122.5,66.831,7.657,489.143,13.639,30.49
-88.5,-121.5,66.823,7.657,489.14,13.637,30.491
-88.5,-120.5,66.816,7.657,489.136,13.636,30.488
-88.5,-119.5,66.809,7.657,489.133,13.637,30.491
-88.5,-118.5,66.803,7.657,489.129,13.64,30.501
-88.5,-117.5,66.797,7.657,489.124,13.643,30.513
-88.5,-116.5,66.791,7.657,489.12,13.641,30.512
-88.5,-115.5,66.785,7.657,489.116,13.642,30.515
-88.5,-114.5,66.78,7.657,489.112,13.642,30.513
-88.5,-113.5,66.775,7.657,489.108,13.642,30.506
-88.5,-112.5,66.77,7.657,489.103,13.642,30.508
-88.5,-111.5,66.766,7.657,489.099,13.644,30.515
-88.5,-110.5,66.762,7.657,489.095,13.645,30.521
-88.5,-109.5,66.758,7.657,489.091,13.647,30.527
-88.5,-108.5,66.754,7.657,489.087,13.65,30.526
-88.5,-107.5,66.751,7.657,489.083,13.65,30.524
-88.5,-106.5,66.748,7.657,489.078,13.649,30.53
-88.5,-105.5,66.746,7.657,489.074,13.649,30.533
-88.5,-104.5,66.743,7.657,489.069,13.649,30.533
-88.5,-103.5,66.741,7.657,489.064,13.651,30.534
-88.5,-102.5,66.74,7.657,489.059,13.653,30.535
-88.5,-101.5,66.738,7.657,489.054,13.653,30.534
-88.5,-100.5,66.737,7.657,489.048,13.65,30.53
-88.5,-99.5,66.737,7.657,489.042,13.651,30.527
-88.5,-98.5,66.736,7.657,489.036,13.646,30.525
-88.5,-97.5,66.736,7.658,489.03,13.641,30.516
-88.5,-96.5,66.736,7.658,489.024,13.641,30.523
-88.5,-95.5,66.737,7.658,489.017,13.641,30.526
-88.5,-94.5,66.738,7.658,489.011,13.64,30.526
-88.5,-93.5,66.739,7.658,489.004,13.639,30.524
-88.5,-92.5,66.74,7.658,488.998,13.64,30.525
-88.5,-91.5,66.742,7.658,488.991,13.641,30.531
-88.5,-90.5,66.744,7.658,488.984,13.64,30.541
-88.5,-89.5,66.747,7.658,488.978,13.642,30.549
-88.5,-88.5,66.749,7.658,488.97,13.638,30.536
-88.5,-87.5,66.753,7.658,488.963,13.641,30.544
-88.5,-86.5,66.756,7.658,488.956,13.64,30.546
-88.5,-85.5,66.76,7.658,488.949,13.638,30.545
-88.5,-84.5,66.763,7.658,488.941,13.642,30.543
-88.5,-83.5,66.768,7.658,488.934,13.643,30.545
-88.5,-82.5,66.772,7.658,488.927,13.645,30.542
-88.5,-81.5,66.777,7.658,488.919,13.645,30.549
-88.5,-80.5,66.782,7.658,488.912,13.648,30.555
-88.5,-79.5,66.788,7.658,488.904,13.649,30.559
-88.5,-78.5,66.794,7.658,488.897,13.647,30.563
-88.5,-77.5,66.8,7.658,488.889,13.646,30.567
-88.5,-76.5,66.806,7.658,488.881,13.645,30.556
-88.5,-75.5,66.813,7.658,488.874,13.645,30.559
-88.5,-74.5,66.82,7.658,488.866,13.644,30.563
-88.5,-73.5,66.827,7.658,488.858,13.643,30.569
-88.5,-72.5,66.834,7.658,488.849,13.643,30.58
-88.5,-71.5,66.842,7.659,488.841,13.642,30.58
-88.5,-70.5,66.85,7.659,488.833,13.641,30.58
-88.5,-69.5,66.859,7.659,488.825,13.643,30.585
-88.5,-68.5,66.867,7.659,488.816,13.643,30.583
