-34.5,143.5,3.30629,8.08161
-34.5,144.5,2.94530,6.28509
-34.5,145.5,3.00387,5.19215
-34.5,146.5,2.87417,6.73871
-34.5,147.5,3.29653,8.63669
-34.5,148.5,3.21799,9.33144
-34.5,149.5,3.04773,8.42822
-33.5,116.5,3.15627,13.37061
-33.5,117.5,2.99508,7.72787
-33.5,141.5,2.90194,5.83540
-33.5,142.5,3.04087,5.20066
-33.5,143.5,3.13761,5.52134
-33.5,144.5,3.18255,6.09605
-33.5,145.5,3.04804,5.61338
-33.5,146.5,2.92996,5.77999
-33.5,147.5,3.19227,7.17152
-33.5,148.5,3.33978,8.65619
-33.5,289.5,1.33303,15.02043
-33.5,291.5,3.10360,4.80586
-33.5,302.5,2.31189,5.60585
-33.5,303.5,1.92849,5.72743
-33.5,304.5,1.08473,7.46090
-32.5,25.5,3.18451,6.12514
-32.5,140.5,2.75507,4.13487
-32.5,141.5,2.95459,5.18098
-32.5,142.5,2.32618,6.70895
-32.5,143.5,3.07992,5.59540
-32.5,144.5,1.67129,6.37003
-32.5,145.5,3.35950,5.45656
-32.5,146.5,3.05806,6.16285
-32.5,147.5,3.28774,6.49993
-32.5,148.5,3.47092,9.33971
-32.5,289.5,2.27603,6.40654
-32.5,302.5,2.06504,4.69318
-32.5,303.5,2.55315,7.28606
-32.5,304.5,2.37841,6.52626
-31.5,22.5,3.34420,7.26228
-31.5,23.5,3.50761,7.89739
-31.5,24.5,3.17366,7.58770
-31.5,25.5,3.20393,8.32096
-31.5,142.5,3.12866,6.20409
-31.5,143.5,2.75490,7.04813
-31.5,144.5,2.68123,6.17739
-31.5,145.5,3.30463,6.54418
-31.5,146.5,3.54847,7.15904
-31.5,147.5,2.91231,7.16007
-31.5,148.5,2.93155,6.98275
-31.5,149.5,2.77907,9.21613
-31.5,150.5,3.18664,9.04069
-31.5,151.5,2.46116,5.65015
-31.5,288.5,3.02875,16.38935
-31.5,289.5,1.00000,6.42333
-31.5,290.5,2.73075,7.70691
-31.5,302.5,2.13167,4.53224
-31.5,303.5,2.44990,5.43093
-31.5,304.5,2.72461,8.63198
-31.5,305.5,1.00000,8.37901
-30.5,22.5,3.31292,8.33056
-30.5,23.5,3.24794,7.81648
-30.5,24.5,3.13238,7.52831
-30.5,25.5,3.28518,9.38812
-30.5,26.5,3.18588,9.79448
-30.5,27.5,2.04605,7.63836
-30.5,143.5,3.24978,7.39256
-30.5,144.5,3.21648,6.17544
-30.5,145.5,3.35526,6.38020
-30.5,146.5,2.93522,7.51122
-30.5,147.5,2.83028,9.66927
-30.5,148.5,2.87476,8.23239
-30.5,149.5,2.59256,8.64038
-30.5,150.5,3.45122,8.83178
-30.5,290.5,2.80937,7.91682
-30.5,301.5,2.17669,5.17357
-30.5,302.5,1.98041,6.01574
-30.5,303.5,2.16593,5.28390
-30.5,304.5,2.47750,8.16522
-29.5,21.5,3.39414,7.50908
-29.5,22.5,3.51488,7.82897
-29.5,23.5,3.51668,7.32034
-29.5,24.5,3.08423,7.13436
-29.5,25.5,3.46447,8.57056
-29.5,26.5,3.56607,9.23680
-29.5,27.5,2.62381,3.11947
-29.5,28.5,2.74797,6.64599
-29.5,144.5,3.20538,7.56156
-29.5,145.5,1.21402,7.99707
-29.5,146.5,3.73492,8.56454
-29.5,147.5,3.69041,8.66463
-29.5,148.5,3.51165,8.43770
-29.5,149.5,3.09812,6.83638
-29.5,150.5,3.14562,7.90298
-29.5,151.5,1.44388,4.55384
-29.5,152.5,2.77101,7.16300
-29.5,290.5,2.87303,9.08151
-29.5,302.5,2.27406,1.94766
-29.5,303.5,2.37998,6.62127
-29.5,304.5,2.37750,7.87889
-29.5,305.5,2.04701,7.73437
-28.5,21.5,3.38150,6.01283
-28.5,22.5,3.41516,6.90508
-28.5,23.5,3.25347,6.01206
-28.5,24.5,3.40849,8.67665
-28.5,25.5,3.31713,7.35443
-28.5,26.5,3.15919,7.23739
-28.5,28.5,2.61704,7.79785
-28.5,29.5,3.20302,10.83918
-28.5,30.5,1.61784,3.14514
-28.5,141.5,3.80961,8.10331
-28.5,142.5,3.63108,6.31049
-28.5,144.5,3.63130,7.22335
-28.5,145.5,3.98852,9.32378
-28.5,146.5,4.15599,9.76771
-28.5,147.5,3.97833,9.76360
-28.5,148.5,4.09409,8.35487
-28.5,149.5,3.49069,7.96316
-28.5,150.5,3.53424,8.53924
-28.5,151.5,2.55179,7.96171
-28.5,290.5,3.11386,11.48895
-28.5,291.5,3.18706,4.98364
-28.5,302.5,2.21779,5.81545
-28.5,303.5,2.72967,6.80154
-28.5,304.5,2.74866,6.52404
-28.5,305.5,2.70017,6.61830
-27.5,25.5,3.36362,7.48735
-27.5,26.5,3.29216,8.61884
-27.5,27.5,3.37368,8.88771
-27.5,28.5,3.27282,10.24219
-27.5,29.5,1.12244,6.77729
-27.5,115.5,3.51377,7.10422
-27.5,116.5,3.09858,5.64600
-27.5,141.5,2.53789,11.83066
-27.5,142.5,2.62606,6.88296
-27.5,145.5,4.16294,9.86942
-27.5,146.5,3.67616,8.00890
-27.5,147.5,3.04622,8.87966
-27.5,148.5,4.36880,8.77044
-27.5,149.5,2.20415,8.59960
-27.5,150.5,3.57603,9.09587
-27.5,293.5,3.48536,7.81135
-27.5,294.5,1.52567,3.73458
-27.5,300.5,1.28410,6.43558
-27.5,301.5,1.16526,5.35729
-27.5,302.5,1.88459,4.99081
-27.5,303.5,1.75610,2.85614
-27.5,304.5,1.81165,4.96773
-27.5,305.5,2.49870,4.88287
-27.5,306.5,2.22726,4.19495
-27.5,308.5,2.58507,6.32896
-26.5,26.5,3.33199,9.64031
-26.5,27.5,2.35831,10.23644
-26.5,28.5,3.22390,10.16037
-26.5,29.5,3.34454,8.89485
-26.5,116.5,3.75917,8.80227
-26.5,117.5,4.47181,9.98136
-26.5,118.5,3.46926,9.07444
-26.5,141.5,4.03384,9.16427
-26.5,142.5,3.17428,3.79345
-26.5,143.5,2.88619,7.81590
-26.5,145.5,3.58820,11.21791
-26.5,146.5,4.52192,11.73803
-26.5,147.5,3.53708,9.68279
-26.5,148.5,2.76630,11.00366
-26.5,149.5,3.74603,10.07708
-26.5,293.5,3.24250,10.08191
-26.5,294.5,2.29404,4.85500
-26.5,299.5,1.40427,5.01777
-26.5,300.5,2.05518,6.04024
-26.5,301.5,1.07534,4.98811
-26.5,302.5,1.68355,4.87015
-26.5,303.5,1.71595,5.95054
-26.5,304.5,1.83360,3.78305
-26.5,305.5,1.03975,1.81115
-26.5,306.5,2.61603,4.32947
-26.5,307.5,3.55473,7.43042
-25.5,25.5,3.14604,7.67702
-25.5,26.5,2.47096,8.92832
-25.5,27.5,2.63643,10.36296
-25.5,115.5,4.19224,9.80409
-25.5,116.5,3.47066,9.06926
-25.5,117.5,4.21407,11.19520
-25.5,118.5,4.30071,11.77486
-25.5,119.5,3.38231,12.90349
-25.5,142.5,4.04638,11.67495
-25.5,143.5,4.07630,11.06849
-25.5,144.5,3.80987,13.47764
-25.5,145.5,2.53686,11.80936
-25.5,146.5,3.69605,11.72022
-25.5,147.5,4.05830,11.23607
-25.5,148.5,4.31317,11.11078
-25.5,149.5,3.06866,9.36499
-25.5,293.5,2.87726,8.99124
-25.5,294.5,3.43546,8.98277
-25.5,295.5,3.14000,9.46328
-25.5,296.5,2.51500,6.79915
-25.5,297.5,3.19353,6.11333
-25.5,298.5,2.58561,6.83837
-25.5,299.5,1.54558,5.62617
-25.5,300.5,2.19764,3.42498
-25.5,301.5,2.91224,5.62062
-25.5,302.5,2.28279,4.26387
-25.5,303.5,1.10069,5.04145
-25.5,304.5,1.74554,4.62589
-25.5,305.5,2.10496,5.19319
-25.5,306.5,2.27438,5.38871
-25.5,307.5,1.79321,4.07480
-25.5,308.5,2.01419,6.50702
-25.5,309.5,2.18711,7.47703
-24.5,25.5,3.76293,11.71414
-24.5,26.5,3.42413,10.43045
-24.5,27.5,3.33732,11.25478
-24.5,28.5,3.55644,10.50454
-24.5,45.5,2.06839,6.48520
-24.5,115.5,3.66846,11.95216
-24.5,116.5,3.61450,10.60975
-24.5,117.5,4.31656,13.88986
-24.5,118.5,3.75553,13.94514
-24.5,119.5,3.84785,12.34618
-24.5,142.5,3.33114,10.30651
-24.5,143.5,3.83530,13.78624
-24.5,144.5,3.85439,12.39637
-24.5,145.5,3.79836,11.76820
-24.5,146.5,2.08899,10.96664
-24.5,147.5,3.81688,10.98119
-24.5,148.5,1.71005,11.22891
-24.5,149.5,4.10658,11.30537
-24.5,293.5,3.27799,10.62391
-24.5,294.5,2.69268,4.92866
-24.5,295.5,1.82404,7.63826
-24.5,296.5,2.25647,5.54281
-24.5,297.5,2.42310,8.22360
-24.5,298.5,3.23643,7.64013
-24.5,299.5,1.19846,6.06469
-24.5,300.5,1.94118,6.43763
-24.5,301.5,1.00000,6.21686
-24.5,302.5,2.50947,4.93719
-24.5,303.5,1.69501,4.65493
-24.5,304.5,2.26380,3.92420
-24.5,305.5,1.49770,5.80433
-24.5,306.5,2.17765,4.31963
-24.5,307.5,2.07112,4.07030
-24.5,308.5,2.04889,4.41201
-24.5,309.5,2.76057,6.17951
-23.5,25.5,3.68517,10.76509
-23.5,26.5,3.40570,9.70521
-23.5,27.5,3.55465,10.25589
-23.5,28.5,3.64998,10.39202
-23.5,29.5,3.54338,10.89811
-23.5,46.5,2.45536,4.76510
-23.5,115.5,3.88981,12.48379
-23.5,116.5,4.27049,13.86245
-23.5,117.5,4.38856,14.96645
-23.5,118.5,4.21170,15.50957
-23.5,119.5,4.43725,13.33399
-23.5,143.5,3.21002,12.28724
-23.5,144.5,3.64747,13.34294
-23.5,145.5,1.96051,14.55969
-23.5,146.5,3.05828,13.27199
-23.5,147.5,2.77332,11.28277
-23.5,148.5,2.89429,8.71366
-23.5,149.5,3.22414,9.94201
-23.5,292.5,2.91339,6.54401
-23.5,293.5,2.02519,8.53412
-23.5,294.5,2.02903,11.89316
-23.5,295.5,1.22365,6.03045
-23.5,296.5,1.79415,3.27694
-23.5,297.5,2.96108,4.97045
-23.5,298.5,2.72432,7.20242
-23.5,299.5,3.29583,7.94079
-23.5,300.5,2.05791,6.46907
-23.5,301.5,2.46237,5.55683
-23.5,302.5,1.89022,4.32467
-23.5,303.5,1.96502,3.69320
-23.5,304.5,2.71681,8.68971
-23.5,305.5,2.76788,9.06501
-23.5,306.5,2.63635,8.84196
-23.5,307.5,2.57541,9.59441
-23.5,309.5,2.73276,9.89324
-23.5,312.5,1.86427,5.99805
-23.5,313.5,2.28065,7.44417
-22.5,26.5,3.55086,12.28714
-22.5,27.5,3.44844,13.20471
-22.5,28.5,3.53746,11.51323
-22.5,29.5,2.62490,11.70422
-22.5,44.5,2.19022,3.54535
-22.5,45.5,2.00879,6.96791
-22.5,46.5,2.63202,5.36087
-22.5,119.5,4.11740,15.94958
-22.5,144.5,3.96291,14.71404
-22.5,145.5,1.13341,6.31173
-22.5,146.5,2.45674,8.43570
-22.5,147.5,2.41828,9.42384
-22.5,293.5,3.10538,10.44983
-22.5,294.5,2.86874,3.91117
-22.5,295.5,3.13447,5.80010
-22.5,296.5,3.22353,7.53221
-22.5,297.5,1.51225,8.03286
-22.5,298.5,2.87754,5.54481
-22.5,299.5,3.27262,7.74713
-22.5,300.5,3.23376,7.07074
-22.5,301.5,2.06089,2.75369
-22.5,302.5,2.22476,4.83529
-22.5,303.5,2.07842,4.56562
-22.5,304.5,1.44415,4.46223
-22.5,305.5,2.37813,4.15858
-22.5,306.5,2.63527,9.92999
-22.5,307.5,2.66813,9.77831
-22.5,308.5,2.84017,9.54349
-22.5,309.5,2.05924,9.29377
-22.5,310.5,2.34476,4.95141
-22.5,311.5,2.34535,5.16676
-22.5,312.5,2.51426,6.47199
-22.5,313.5,2.30061,7.99323
-22.5,314.5,2.40752,7.94417
-22.5,315.5,3.05920,10.96629
-22.5,316.5,2.42577,7.75398
-21.5,26.5,3.39351,13.45435
-21.5,27.5,3.37671,12.92009
-21.5,28.5,3.58062,13.18484
-21.5,29.5,1.57743,4.76750
-21.5,30.5,1.93517,9.84198
-21.5,45.5,2.06710,5.94703
-21.5,46.5,1.20684,4.44344
-21.5,144.5,3.00534,14.07820
-21.5,145.5,3.12415,11.21468
-21.5,146.5,3.47767,10.50892
-21.5,293.5,3.21513,12.14078
-21.5,294.5,3.29050,12.48655
-21.5,295.5,2.46879,11.02530
-21.5,296.5,1.66399,9.80455
-21.5,297.5,2.56308,8.19422
-21.5,298.5,3.53077,7.77291
-21.5,299.5,3.60682,8.32612
-21.5,300.5,2.68869,7.39370
-21.5,301.5,1.77686,4.91205
-21.5,302.5,3.05741,5.06805
-21.5,303.5,2.80382,4.39656
-21.5,304.5,2.12244,4.36185
-21.5,305.5,2.34766,7.30442
-21.5,306.5,2.64570,6.43466
-21.5,307.5,2.65940,10.10683
-21.5,308.5,2.46610,8.99554
-21.5,309.5,2.45561,5.20969
-21.5,310.5,1.97403,6.51644
-21.5,311.5,2.21267,5.13799
-21.5,312.5,2.48396,5.31382
-21.5,313.5,2.53530,5.98473
-21.5,314.5,2.93616,6.95323
-21.5,315.5,2.82315,5.78907
-21.5,316.5,2.80704,9.59663
-21.5,317.5,2.38619,9.53279
-20.5,28.5,2.92476,14.84418
-20.5,29.5,2.29749,7.33620
-20.5,145.5,2.13068,10.06661
-20.5,146.5,2.51214,6.71280
-20.5,293.5,3.13223,7.52574
-20.5,294.5,2.86630,15.75012
-20.5,295.5,2.87117,9.18449
-20.5,296.5,1.59646,6.33803
-20.5,297.5,3.42968,8.48794
-20.5,298.5,3.36302,7.43797
-20.5,299.5,3.09229,6.00498
-20.5,300.5,2.60999,5.03488
-20.5,301.5,2.49997,2.89967
-20.5,302.5,2.10402,4.01783
-20.5,303.5,2.37892,4.32653
-20.5,304.5,2.63805,6.63936
-20.5,305.5,2.59445,8.83126
-20.5,306.5,2.34447,8.76110
-20.5,307.5,2.09872,5.36168
-20.5,308.5,1.87608,4.90681
-20.5,309.5,2.51097,5.12450
-20.5,310.5,2.16560,3.39581
-20.5,311.5,2.67421,5.54021
-20.5,312.5,2.40851,6.46922
-20.5,313.5,2.87698,9.73474
-20.5,314.5,2.60356,5.56475
-20.5,315.5,2.24761,5.90085
-19.5,27.5,3.25791,12.45734
-19.5,28.5,3.22860,14.05866
-19.5,29.5,2.73112,5.91978
-19.5,47.5,1.73534,3.67664
-19.5,142.5,1.32786,7.20576
-19.5,143.5,1.19433,8.91172
-19.5,144.5,1.58938,9.06111
-19.5,145.5,2.28944,11.86993
-19.5,293.5,1.21649,3.49050
-19.5,294.5,1.70780,6.38380
-19.5,295.5,2.01961,7.83786
-19.5,296.5,1.17732,6.41559
-19.5,297.5,2.47074,5.36115
-19.5,298.5,2.75743,6.30567
-19.5,299.5,2.26984,5.41218
-19.5,300.5,1.78981,4.96615
-19.5,301.5,1.95106,5.02670
-19.5,302.5,2.57552,6.63310
-19.5,303.5,1.75387,6.40097
-19.5,304.5,2.32315,4.06660
-19.5,305.5,2.29104,5.65840
-19.5,306.5,2.78877,10.86359
-19.5,307.5,1.96833,6.42501
-19.5,308.5,2.31004,6.15331
-19.5,309.5,2.55343,4.79202
-19.5,310.5,2.28670,5.45374
-19.5,311.5,1.62980,4.75863
-19.5,312.5,1.35307,4.87932
-19.5,313.5,1.61941,5.21441
-19.5,314.5,2.53320,6.20661
-19.5,315.5,2.28709,4.66409
-18.5,26.5,2.40370,12.43137
-18.5,125.5,2.13751,5.68472
-18.5,126.5,2.52317,9.14315
-18.5,127.5,3.09521,11.88708
-18.5,129.5,2.69960,13.66667
-18.5,130.5,3.23525,14.77688
-18.5,131.5,2.69997,9.77696
-18.5,141.5,1.13998,7.51846
-18.5,293.5,2.04745,4.85693
-18.5,294.5,2.33712,7.27405
-18.5,295.5,2.04953,7.81127
-18.5,296.5,2.38989,7.92976
-18.5,297.5,2.15917,6.91235
-18.5,298.5,3.18741,6.94708
-18.5,299.5,2.71696,6.19936
-18.5,300.5,2.35827,5.32487
-18.5,301.5,2.16161,4.49744
-18.5,302.5,1.92848,7.44670
-18.5,303.5,2.30589,5.79940
-18.5,304.5,1.89746,5.27152
-18.5,305.5,1.35146,4.50922
-18.5,306.5,2.16349,11.26321
-18.5,307.5,1.96356,4.75737
-18.5,308.5,2.10879,4.52688
-18.5,309.5,2.77635,6.10100
-18.5,310.5,2.75612,6.16492
-18.5,311.5,2.04329,7.46434
-18.5,312.5,2.30047,8.15092
-18.5,313.5,1.82474,9.65448
-18.5,314.5,3.01401,10.09967
-18.5,315.5,2.46407,7.92965
-17.5,125.5,2.45994,5.34064
-17.5,126.5,1.50234,5.38670
-17.5,129.5,1.98074,11.85269
-17.5,130.5,3.85544,17.87313
-17.5,131.5,2.77994,14.62655
-17.5,134.5,2.84756,15.56545
-17.5,294.5,2.20064,6.74722
-17.5,295.5,1.79346,7.84684
-17.5,296.5,2.55248,5.46606
-17.5,297.5,1.82625,4.23149
-17.5,298.5,2.39406,6.08876
-17.5,299.5,2.30686,6.96806
-17.5,300.5,1.75566,7.46303
-17.5,301.5,2.61161,9.64945
-17.5,302.5,2.51458,7.18849
-17.5,303.5,1.03308,4.82474
-17.5,304.5,1.87032,3.92226
-17.5,305.5,2.40777,6.79554
-17.5,306.5,2.78819,5.95426
-17.5,307.5,1.76012,2.50653
-17.5,308.5,2.28152,6.57325
-17.5,309.5,2.25391,5.17973
-17.5,310.5,2.09657,6.11730
-17.5,311.5,2.12449,6.94163
-17.5,312.5,2.21154,8.03065
-17.5,313.5,2.48972,7.64232
-17.5,314.5,1.00000,5.12163
-17.5,315.5,3.19952,6.32339
-17.5,316.5,1.61228,5.94034
-17.5,317.5,1.67339,6.16561
-16.5,34.5,2.99862,16.24949
-16.5,132.5,3.65909,19.03154
-16.5,292.5,2.69907,8.06283
-16.5,293.5,2.56369,4.66146
-16.5,296.5,1.76068,6.74129
-16.5,297.5,2.15517,6.04158
-16.5,298.5,2.74927,5.59906
-16.5,299.5,2.56156,5.95235
-16.5,300.5,2.16852,3.92933
-16.5,301.5,1.79635,4.47835
-16.5,302.5,2.35878,5.99741
-16.5,303.5,1.98051,7.98250
-16.5,304.5,2.51047,6.78926
-16.5,305.5,2.01535,8.13748
-16.5,306.5,2.17101,4.68899
-16.5,307.5,1.85966,3.50963
-16.5,308.5,1.89669,6.21254
-16.5,309.5,2.14268,12.27386
-16.5,310.5,2.01860,4.76815
-16.5,311.5,1.80887,5.18755
-16.5,312.5,2.42796,8.99464
-16.5,313.5,2.19870,7.43867
-16.5,314.5,2.71765,6.08061
-16.5,315.5,1.98756,5.83234
-16.5,316.5,2.56666,6.00696
-16.5,317.5,2.02226,5.75113
-16.5,318.5,2.55986,8.26966
-16.5,319.5,1.94004,7.51423
-15.5,131.5,2.84605,13.47968
-15.5,291.5,2.57141,9.35949
-15.5,292.5,1.74200,6.15642
-15.5,293.5,1.89375,7.12104
-15.5,294.5,1.35297,6.62745
-15.5,295.5,2.03163,5.70307
-15.5,296.5,3.08536,8.27128
-15.5,297.5,1.99512,3.74262
-15.5,298.5,2.10142,5.59278
-15.5,299.5,2.08936,5.46773
-15.5,300.5,1.79783,5.11371
-15.5,301.5,2.01280,3.05308
-15.5,302.5,2.05184,5.53860
-15.5,303.5,2.20758,7.90463
-15.5,304.5,1.84134,4.73585
-15.5,305.5,2.23024,4.57880
-15.5,306.5,1.90850,5.32348
-15.5,307.5,2.67088,11.99702
-15.5,308.5,2.96055,19.03642
-15.5,310.5,2.19826,5.57681
-15.5,311.5,2.68432,6.32539
-15.5,312.5,2.89770,7.67790
-15.5,313.5,2.23281,12.08559
-15.5,314.5,2.48232,7.92209
-15.5,315.5,2.21808,7.75976
-15.5,316.5,2.28814,15.85391
-15.5,317.5,2.61019,10.07012
-15.5,318.5,2.28529,8.02918
-15.5,319.5,3.68598,5.46180
-14.5,33.5,2.54441,14.69640
-14.5,34.5,2.67725,32.90090
-14.5,131.5,2.63659,17.37960
-14.5,285.5,2.02947,17.27167
-14.5,286.5,1.00000,17.91855
-14.5,288.5,2.20609,9.48622
-14.5,291.5,2.58273,7.02892
-14.5,292.5,2.28269,6.14082
-14.5,293.5,1.67080,4.88097
-14.5,294.5,2.48321,4.29269
-14.5,295.5,1.87693,4.00771
-14.5,296.5,2.42335,4.35518
-14.5,297.5,2.68006,5.81157
-14.5,298.5,2.20414,4.84839
-14.5,299.5,1.58187,2.90261
-14.5,300.5,1.63990,5.62478
-14.5,301.5,1.30335,5.42104
-14.5,302.5,3.01204,6.20542
-14.5,303.5,2.76245,9.15855
-14.5,304.5,2.47071,5.42296
-14.5,305.5,2.69172,9.24057
-14.5,306.5,3.15028,15.29088
-14.5,307.5,2.89880,9.98924
-14.5,310.5,2.04929,5.38658
-14.5,311.5,2.05474,5.04881
-14.5,312.5,2.20009,5.29724
-14.5,313.5,1.26967,8.95613
-14.5,314.5,2.91097,9.74845
-14.5,315.5,1.98328,5.20952
-14.5,316.5,3.48218,18.46958
-14.5,317.5,3.04344,13.95756
-14.5,318.5,4.11665,17.00744
-14.5,319.5,3.91575,16.10709
-13.5,29.5,2.72383,5.36162
-13.5,33.5,1.92781,5.03646
-13.5,285.5,3.34961,17.03060
-13.5,286.5,2.68124,11.66222
-13.5,287.5,3.07699,11.08001
-13.5,291.5,2.96371,7.94304
-13.5,292.5,2.15226,4.49472
-13.5,293.5,2.32869,6.80594
-13.5,294.5,1.54814,8.67054
-13.5,295.5,1.65011,5.27117
-13.5,296.5,2.05047,6.41407
-13.5,297.5,2.21870,7.64957
-13.5,298.5,1.28394,7.13370
-13.5,299.5,1.76073,4.01423
-13.5,300.5,2.25283,6.52665
-13.5,301.5,2.46500,5.58483
-13.5,302.5,3.00783,7.72761
-13.5,303.5,2.38797,7.63311
-13.5,304.5,2.60855,6.41612
-13.5,305.5,3.08347,10.11026
-13.5,306.5,2.86337,10.58373
-13.5,307.5,2.75914,11.53295
-13.5,308.5,2.43276,9.51429
-13.5,310.5,2.07907,4.75646
-13.5,311.5,2.04830,3.62898
-13.5,312.5,2.41281,5.80873
-13.5,313.5,2.28121,9.10041
-13.5,314.5,2.97140,10.22717
-13.5,315.5,2.55624,5.83013
-13.5,316.5,2.78433,19.42968
-13.5,317.5,3.43185,17.09549
-13.5,318.5,2.73399,8.58924
-12.5,18.5,1.87176,4.12955
-12.5,21.5,2.01966,5.06188
-12.5,28.5,2.33999,8.45342
-12.5,29.5,2.17849,7.13207
-12.5,33.5,1.54600,4.48054
-12.5,284.5,1.94860,14.14436
-12.5,285.5,2.91727,12.06606
-12.5,291.5,1.34414,8.05170
-12.5,292.5,2.30506,7.32131
-12.5,293.5,2.09083,8.76873
-12.5,294.5,2.55210,10.30792
-12.5,295.5,1.26381,5.22337
-12.5,296.5,1.59520,4.76693
-12.5,297.5,2.20644,7.37212
-12.5,298.5,1.73302,4.35292
-12.5,299.5,1.59213,3.59544
-12.5,300.5,1.62984,7.07264
-12.5,301.5,3.51264,9.53412
-12.5,302.5,2.85580,6.72275
-12.5,303.5,3.31719,7.99740
-12.5,304.5,3.55840,13.71001
-12.5,305.5,3.12269,12.95220
-12.5,306.5,2.89017,12.75807
-12.5,307.5,2.33162,10.08242
-12.5,308.5,2.04990,3.27473
-12.5,310.5,1.65250,3.05764
-12.5,311.5,2.22751,3.55031
-12.5,312.5,2.18900,6.94199
-12.5,313.5,2.01855,10.40331
-12.5,314.5,2.89546,10.87782
-12.5,315.5,3.22653,14.36622
-12.5,316.5,3.26935,17.17051
-12.5,317.5,2.51249,15.53782
-12.5,318.5,3.23170,9.73445
-12.5,319.5,3.08188,4.65884
-11.5,18.5,1.95584,6.47857
-11.5,19.5,1.98897,3.25231
-11.5,20.5,2.05287,4.09366
-11.5,21.5,1.99166,4.85644
-11.5,22.5,2.10439,5.26025
-11.5,24.5,1.83225,7.45809
-11.5,25.5,2.15128,5.20203
-11.5,26.5,1.18923,6.29152
-11.5,27.5,1.75046,6.07444
-11.5,28.5,1.38743,4.25197
-11.5,29.5,2.70400,8.81488
-11.5,30.5,2.39811,5.01400
-11.5,31.5,2.17398,6.22411
-11.5,33.5,3.00619,6.78528
-11.5,283.5,2.91278,14.85011
-11.5,284.5,2.47651,6.12086
-11.5,288.5,3.19345,5.42218
-11.5,290.5,2.02908,8.64641
-11.5,291.5,2.03916,8.81106
-11.5,292.5,1.31189,7.98785
-11.5,293.5,1.30078,7.81240
-11.5,294.5,1.16457,7.38423
-11.5,295.5,2.22495,4.94342
-11.5,296.5,1.00000,2.88803
-11.5,297.5,2.21783,4.77115
-11.5,298.5,1.86316,4.71034
-11.5,299.5,1.88912,4.88005
-11.5,300.5,2.28124,3.45863
-11.5,301.5,2.78463,13.97594
-11.5,302.5,3.07799,14.41878
-11.5,303.5,3.00166,6.71232
-11.5,304.5,3.20728,11.68382
-11.5,306.5,3.29785,17.28799
-11.5,308.5,1.97630,5.84601
-11.5,309.5,2.28372,4.70354
-11.5,310.5,2.19766,5.32629
-11.5,311.5,1.76670,4.18474
-11.5,312.5,2.11074,6.52079
-11.5,313.5,3.10135,13.14326
-11.5,314.5,2.98114,10.58673
-11.5,315.5,3.27053,6.00592
-11.5,316.5,2.81869,12.14674
-11.5,317.5,3.66959,18.88205
-11.5,318.5,3.71490,15.48503
-11.5,320.5,2.91365,8.62191
-11.5,321.5,3.30568,4.80127
-10.5,18.5,1.58123,5.01938
-10.5,19.5,1.68887,3.67050
-10.5,20.5,2.28889,3.09857
-10.5,21.5,1.87168,3.32772
-10.5,22.5,1.65586,3.22064
-10.5,23.5,1.30228,4.01051
-10.5,24.5,1.76337,5.89097
-10.5,25.5,1.72425,6.60951
-10.5,26.5,2.32530,7.46755
-10.5,27.5,1.87140,7.94950
-10.5,28.5,1.37071,3.56139
